"Underlying Name","Expiration Date","Strike Price","Call-Price","Call-Change in Price (%)","Call-Probability of Profit","Call-Open Interest","Call-Volume","Call-Implied Volatility","Greeks: Call Delta","Greeks: Call Theta","Greeks: Call Vega","Greeks: Call Gamma","Greeks: Call Rho","Put-Price","Put-Change in Price (%)","Put-Probability of Profit","Put-Open Interest","Put-Volume","Put-Implied Volatility","Put-Call Ratio","Greeks: Put Delta","Greeks: Put Theta","Greeks: Put Vega","Greeks: Put Gamma","Greeks: Put Rho"
"NIFTY","19-06-2025","25200.0","0.05","-99.15","0.0","7756050.0","270034875","500.0","0.0","0.0","0.0","0.0","","407.1","0.01","99.0","345825.0","2240625","0.0","0.0446","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25250.0","0.1","-97.67","0.0","3885750.0","140166375","500.0","0.0","0.0","0.0","0.0","","455.75","1.58","99.0","95625.0","267075","0.0","0.0246","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25300.0","0.05","-98.39","0.0","7035675.0","221537025","500.0","0.0","0.0","0.0","0.0","","505.8","0.61","99.0","78600.0","485100","0.0","0.0112","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25350.0","0.05","-97.92","0.0","2499900.0","125525550","500.0","0.0","0.0","0.0","0.0","","554.45","0.3","99.0","27825.0","73875","0.0","0.0111","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25400.0","0.05","-97.5","0.0","5758725.0","155809425","500.0","0.0","0.0","0.0","0.0","","606.8","0.07","99.0","124875.0","179925","0.0","0.0217","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25450.0","0.05","-97.06","0.0","2650950.0","100633950","500.0","0.0","0.0","0.0","0.0","","656.6","-0.02","99.0","15375.0","34350","0.0","0.0058","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25500.0","0.05","-96.88","0.0","1.005495E7","217760325","500.0","0.0","0.0","0.0","0.0","","705.45","0.32","99.0","118575.0","314925","0.0","0.0118","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25550.0","0.05","-96.55","0.0","2147250.0","88453575","500.0","0.0","0.0","0.0","0.0","","756.4","0.13","99.0","13275.0","11025","0.0","0.0062","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25600.0","0.05","-96.15","0.0","5202300.0","107998800","500.0","0.0","0.0","0.0","0.0","","805.0","0.8","99.0","16275.0","53025","0.0","0.0031","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25650.0","0.05","-95.83","0.0","1339875.0","47269650","500.0","0.0","0.0","0.0","0.0","","854.05","-0.09","99.0","5325.0","10200","0.0","0.004","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25700.0","0.05","-95.65","0.0","3898125.0","75461400","500.0","0.0","0.0","0.0","0.0","","907.05","0.9","99.0","14925.0","30525","0.0","0.0038","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25750.0","0.05","-95.24","0.0","1140450.0","36623700","500.0","0.0","0.0","0.0","0.0","","951.6","-0.78","99.0","4200.0","6600","0.0","0.0037","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25800.0","0.05","-95.24","0.0","4043100.0","82874400","500.0","0.0","0.0","0.0","0.0","","1006.5","0.13","99.0","13350.0","21000","0.0","0.0033","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25850.0","0.05","-95.0","0.0","860025.0","32237400","500.0","0.0","0.0","0.0","0.0","","1052.35","3.29","99.0","8925.0","9675","0.0","0.0104","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25900.0","0.05","-94.74","0.0","1377825.0","47913525","500.0","0.0","0.0","0.0","0.0","","1106.9","-0.73","99.0","10350.0","12525","0.0","0.0075","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25950.0","0.05","-94.44","0.0","670200.0","27808200","500.0","0.0","0.0","0.0","0.0","","1151.95","-0.04","99.0","3825.0","10725","0.0","0.0057","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26000.0","0.05","-94.44","0.0","5387025.0","88916550","500.0","0.0","0.0","0.0","0.0","","1205.35","0.45","99.0","13050.0","48450","0.0","0.0024","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","26050.0","0.05","-94.12","0.0","1128075.0","32887575","500.0","0.0","0.0","0.0","0.0","","1362.75","-0.25","0.0","975.0","0","0.0","9.0E-4","-1.0","0.0","0.0","0.0"
